order_detail_id,order_id,product_id,quantity,price,created_at,updated_at
1001,1,373,70,553.55,2021-04-05 16:16:11,2022-08-24 15:42:41
1002,2,74,65,113.34,2021-10-03 17:14:45,2022-08-14 06:03:42
1003,3,400,81,843.5,2021-06-07 15:17:52,2022-11-03 11:46:49
1004,4,387,60,943.95,2021-12-04 16:03:11,2022-12-08 04:43:27
1005,5,214,11,722.22,2021-04-07 16:33:06,2022-02-26 10:13:03
1006,6,393,42,870.7,2021-11-11 02:44:37,2022-12-01 08:39:02
1007,7,123,71,299.18,2021-07-11 00:15:15,2022-10-24 19:19:57
1008,8,78,10,182.0,2021-05-28 00:28:35,2022-08-06 03:37:17
1009,9,149,60,322.76,2021-06-05 15:30:06,2022-11-19 07:04:10
1010,10,11,57,246.02,2021-11-17 08:17:48,2022-08-20 09:37:35
1011,11,160,60,102.77,2021-04-11 21:45:21,2022-10-17 03:30:39
1012,12,121,92,873.84,2021-01-18 00:44:05,2022-09-29 20:15:52
1013,13,363,29,559.3,2021-01-27 10:47:01,2022-11-02 15:38:52
1014,14,488,93,301.24,2021-10-26 05:30:41,2022-07-08 14:26:57
1015,15,289,32,824.37,2021-01-17 21:00:15,2022-08-20 02:57:55
1016,16,366,44,178.12,2021-02-13 20:04:50,2022-05-21 08:52:36
1017,17,310,82,52.05,2021-07-14 06:57:55,2022-08-11 19:34:07
1018,18,328,81,283.23,2021-11-22 00:40:35,2022-12-19 12:31:20
1019,19,280,52,248.07,2021-11-30 08:22:48,2022-10-01 02:17:48
1020,20,107,3,845.48,2021-07-26 06:53:38,2022-02-21 22:38:34
1021,21,243,50,531.84,2021-06-04 20:53:26,2022-06-15 17:29:11
1022,22,404,58,175.64,2021-08-30 00:50:48,2022-06-05 18:38:52
1023,23,396,68,465.94,2021-12-23 13:57:01,2022-06-22 14:28:17
1024,24,96,26,586.57,2021-10-27 19:28:52,2022-06-28 10:08:20
1025,25,189,58,501.55,2021-11-01 15:08:57,2022-05-11 23:44:11
1026,26,297,5,735.34,2021-07-07 23:52:42,2022-02-18 00:37:20
1027,27,114,55,294.81,2021-01-10 12:34:45,2022-07-10 07:00:37
1028,28,322,26,382.18,2021-10-25 19:05:25,2022-09-22 01:16:53
1029,29,135,61,640.36,2021-11-20 08:40:59,2022-04-09 17:31:29
1030,30,386,13,376.47,2021-07-11 11:56:33,2022-01-13 19:22:22
1031,31,152,11,854.98,2021-12-24 03:30:21,2022-09-14 20:53:29
1032,32,29,44,34.77,2021-06-20 22:40:57,2022-06-08 13:20:55
1033,33,198,16,266.53,2021-07-30 12:25:45,2022-06-20 09:03:48
1034,34,154,40,707.53,2021-08-12 06:06:03,2022-11-13 14:18:03
1035,35,202,98,597.91,2021-02-15 11:03:07,2022-11-01 21:56:56
1036,36,204,25,119.27,2021-01-14 18:21:45,2022-03-20 05:04:56
1037,37,434,15,153.18,2021-12-29 21:50:46,2022-08-26 01:15:28
1038,38,77,98,83.81,2021-06-19 13:38:25,2022-04-14 13:28:10
1039,39,51,32,909.38,2021-12-03 22:45:51,2022-06-12 01:33:55
1040,40,123,29,659.26,2021-05-31 07:11:14,2022-06-30 16:13:26
1041,41,28,49,653.99,2021-12-16 09:07:25,2022-08-17 01:06:02
1042,42,432,52,837.53,2021-10-30 04:54:41,2022-09-25 05:58:35
1043,43,497,31,274.17,2021-10-06 02:07:40,2022-12-26 18:47:10
1044,44,53,89,59.37,2021-07-07 23:11:08,2022-02-04 18:27:14
1045,45,293,65,922.96,2021-08-24 19:22:04,2022-08-07 13:43:39
1046,46,202,3,507.21,2021-08-24 17:05:05,2022-10-11 05:21:57
1047,47,152,32,922.85,2021-11-30 21:44:39,2022-07-22 13:17:39
1048,48,411,14,117.76,2021-10-23 10:51:13,2022-09-01 12:20:33
1049,49,274,28,402.15,2021-03-29 22:12:11,2022-01-02 21:01:53
1050,50,490,87,173.31,2021-03-20 03:18:29,2022-11-09 18:25:25
1051,51,66,43,791.85,2021-03-20 19:28:12,2022-02-11 07:07:59
